time,food,quantity,calories,protein,fibre,carbs,fat,date,weekday,source_sheet
,Handful Tortilla Chips,1.25,250,2.5,1.875,22.5,10.0,2026-05-19,Tuesday,18MAY26
,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-05-19,Tuesday,18MAY26
18:30:00,Oats,27.0,113.94,2.3489999999999998,3.132,12.069,1.08,2026-05-19,Tuesday,18MAY26
,Greek Yoghurt 0%,125.0,63.75,22.625,0.0,4.0,0.0,2026-05-19,Tuesday,18MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-19,Tuesday,18MAY26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-05-19,Tuesday,18MAY26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-05-19,Tuesday,18MAY26
,Oats,30.0,126.6,2.61,3.48,13.41,1.2,2026-05-20,Wednesday,18MAY26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-05-20,Wednesday,18MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-20,Wednesday,18MAY26
,Light Milk (100ml),1.1,51.7,3.8500000000000005,0.0,5.390000000000001,1.6500000000000001,2026-05-20,Wednesday,18MAY26
,Protein Powder,35.0,159.6,30.8,0.0,3.0799999999999996,2.66,2026-05-20,Wednesday,18MAY26
,Egg (Hardboiled),3.0,240,19.5,0.0,3.0,15.0,2026-05-20,Wednesday,18MAY26
,Lemon Chicken Curry with Danthal,1.0,550,40.0,5.0,58.0,11.0,2026-05-20,Wednesday,18MAY26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-05-20,Wednesday,18MAY26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-05-20,Wednesday,18MAY26
,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-05-20,Wednesday,18MAY26
,Light Milk (100ml),4.0,188,14.0,0.0,19.6,6.0,2026-05-20,Wednesday,18MAY26
,Protein Powder,20.0,91.19999999999999,17.6,0.0,1.7599999999999998,1.52,2026-05-20,Wednesday,18MAY26
12:15:00,Oats,30.0,126.6,2.61,3.48,13.41,1.2,2026-05-21,Thursday,18MAY26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-05-21,Thursday,18MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-21,Thursday,18MAY26
,Light Milk (100ml),1.1,51.7,3.8500000000000005,0.0,5.390000000000001,1.6500000000000001,2026-05-21,Thursday,18MAY26
,Protein Powder,35.0,159.6,30.8,0.0,3.0799999999999996,2.66,2026-05-21,Thursday,18MAY26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-05-21,Thursday,18MAY26
,Egg (Hardboiled),1.0,80,6.5,0.0,1.0,5.0,2026-05-21,Thursday,18MAY26
,Egg (Hardboiled),3.0,240,19.5,0.0,3.0,15.0,2026-05-21,Thursday,18MAY26
,Lidl Protein Drink,1.0,214,35.0,0.0,17.4,0.6,2026-05-21,Thursday,18MAY26
,Yeeros Loukoumades 3x,1.0,165,2.0,0.0,24.0,7.0,2026-05-21,Thursday,18MAY26
,Yeeros Mega Chicken Gyros ,1.0,950,48.0,6.0,86.0,35.0,2026-05-21,Thursday,18MAY26
,Yeeros Spinach and Feta Parcel,2.0,320,10.0,4.0,32.0,16.0,2026-05-21,Thursday,18MAY26
,Yeeros Filo Custard Pie,1.0,350,6.0,1.0,50.0,17.0,2026-05-21,Thursday,18MAY26
,Yeeros Fried Halloumi Stick,4.0,760,40.0,0.0,4.0,60.0,2026-05-21,Thursday,18MAY26
,Nature Valley Peanut,1.0,150,4.0,1.0,21.0,6.0,2026-05-21,Thursday,18MAY26
,Egg (Hardboiled),10.0,800,65.0,0.0,10.0,50.0,2026-05-22,Friday,18MAY26
,Oats,30.0,126.6,2.61,3.48,13.41,1.2,2026-05-23,Saturday,18MAY26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-05-23,Saturday,18MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-23,Saturday,18MAY26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-05-23,Saturday,18MAY26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-05-23,Saturday,18MAY26
,Iced Matcha ,1.0,140,3.0,0.0,25.0,3.0,2026-05-23,Saturday,18MAY26
,Valio Profeel Milkshake,1.0,180,25.0,0.0,12.0,3.8,2026-05-23,Saturday,18MAY26
,Whole Chicken Deli Wrap,1.0,595,49.0,5.0,53.0,19.0,2026-05-23,Saturday,18MAY26
,Rowntree Mango Ice Pop,1.0,56,0.0,0.0,14.0,0.0,2026-05-23,Saturday,18MAY26
10:40:00,Smoked Salmon (100g),0.55,78.10000000000001,11.0,0.0,0.0,2.475,2026-05-24,Sunday,18MAY26
,White Bagel,1.0,249,8.5,2.5,47.0,2.3,2026-05-24,Sunday,18MAY26
11:30:00,Boost Isotonic Drink,1.0,140,0.0,0.0,35.0,0.0,2026-05-24,Sunday,18MAY26
13:00:00,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-05-24,Sunday,18MAY26
,Greek Yoghurt 0%,140.0,71.4,25.34,0.0,4.48,0.0,2026-05-24,Sunday,18MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-24,Sunday,18MAY26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-05-24,Sunday,18MAY26
,Protein Powder,42.5,193.79999999999998,37.4,0.0,3.7399999999999998,3.23,2026-05-24,Sunday,18MAY26
,Lidl Protein Drink,1.0,214,35.0,0.0,17.4,0.6,2026-05-24,Sunday,18MAY26
,Fit Foods Pasta Carbonara with Chicken,1.0,400,41.0,7.0,58.0,10.7,2026-05-24,Sunday,18MAY26
,Padding,4.0,400,0.0,0.0,100.0,0.0,2026-05-24,Sunday,18MAY26
,Avonmore Protein Gold Milk,1.0,275,34.0,0.0,24.5,5.0,2026-05-25,Monday,25MAY26
,Tesco Deli Chicken Marinara Wrap,1.0,486,26.4,2.0,57.0,16.3,2026-05-25,Monday,25MAY26
,Skyr Superberry,1.0,132,15.299999999999999,0.0,14.700000000000001,0.6000000000000001,2026-05-25,Monday,25MAY26
,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-05-25,Monday,25MAY26
,Greek Yoghurt 0%,140.0,71.4,25.34,0.0,4.48,0.0,2026-05-25,Monday,25MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-25,Monday,25MAY26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-05-25,Monday,25MAY26
,Protein Powder,42.5,193.79999999999998,37.4,0.0,3.7399999999999998,3.23,2026-05-25,Monday,25MAY26
,Chicken Cacciatore,1.0,475,42.0,5.0,40.0,12.0,2026-05-25,Monday,25MAY26
,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-05-25,Monday,25MAY26
08:30:00,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-05-26,Tuesday,25MAY26
18:00:00,Greek Yoghurt 0%,140.0,71.4,25.34,0.0,4.48,0.0,2026-05-26,Tuesday,25MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-26,Tuesday,25MAY26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-05-26,Tuesday,25MAY26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-05-26,Tuesday,25MAY26
12:10:00,Chicken Cacciatore,1.0,475,42.0,5.0,40.0,12.0,2026-05-26,Tuesday,25MAY26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-05-26,Tuesday,25MAY26
15:00:00,Green Apple,2.5,237.5,0.0,10.0,62.5,0.0,2026-05-26,Tuesday,25MAY26
18:00:00,Walnuts,40.0,261.6,6.0,0.0,5.6000000000000005,26.0,2026-05-26,Tuesday,25MAY26
,Lidl Protein Drink,1.0,214,35.0,0.0,17.4,0.6,2026-05-26,Tuesday,25MAY26
,Gouda Slice (17g),3.0,168.81,9.435,0.0,1.7850000000000001,13.770000000000003,2026-05-26,Tuesday,25MAY26
,Mixed Chicken,50.0,80,11.4,0.0,0.0,2.8000000000000003,2026-05-26,Tuesday,25MAY26
20:15:00,Smoked Salmon (100g),0.45,63.9,9.0,0.0,0.0,2.025,2026-05-26,Tuesday,25MAY26
09:30:00,Walnuts,40.0,261.6,6.0,0.0,5.6000000000000005,26.0,2026-05-27,Wednesday,25MAY26
12:00:00,Chicken Cacciatore,1.0,475,42.0,5.0,40.0,12.0,2026-05-27,Wednesday,25MAY26
,Veg Soup (SAP),1.0,200,6.0,5.0,33.0,6.0,2026-05-27,Wednesday,25MAY26
14:00:00,Brunch,1.0,165,2.2,1.0,17.0,12.0,2026-05-27,Wednesday,25MAY26
,Banana,1.5,157.5,1.9500000000000002,4.5,40.5,0.44999999999999996,2026-05-27,Wednesday,25MAY26
15:00:00,Oats,30.0,126.6,2.61,3.48,13.41,1.2,2026-05-27,Wednesday,25MAY26
18:35:00,Greek Yoghurt 0%,125.0,63.75,22.625,0.0,4.0,0.0,2026-05-27,Wednesday,25MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-27,Wednesday,25MAY26
,Light Milk (100ml),1.25,58.75,4.375,0.0,6.125,1.875,2026-05-27,Wednesday,25MAY26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-05-27,Wednesday,25MAY26
19:45:00,Mixed Chicken,70.0,112,15.96,0.0,0.0,3.92,2026-05-27,Wednesday,25MAY26
,Gouda Slice (17g),2.0,112.54,6.29,0.0,1.1900000000000002,9.180000000000001,2026-05-27,Wednesday,25MAY26
19:00:00,White Wrap,2.0,360,12.0,4.0,56.0,8.0,2026-05-27,Wednesday,25MAY26
,Tesco Iced Ring Donut,1.0,255,3.2,0.0,28.7,13.9,2026-05-27,Wednesday,25MAY26
10:30:00,Walnuts,40.0,261.6,6.0,0.0,5.6000000000000005,26.0,2026-05-28,Thursday,25MAY26
,Oats,30.0,126.6,2.61,3.48,13.41,1.2,2026-05-28,Thursday,25MAY26
,Greek Yoghurt 0%,125.0,63.75,22.625,0.0,4.0,0.0,2026-05-28,Thursday,25MAY26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-05-28,Thursday,25MAY26
,Light Milk (100ml),1.25,58.75,4.375,0.0,6.125,1.875,2026-05-28,Thursday,25MAY26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-05-28,Thursday,25MAY26
13:30:00,D-com bites,1.0,800,35.0,2.0,55.0,45.0,2026-05-28,Thursday,25MAY26
,Deli Wrap (Whole Chicken),1.0,625,50.0,3.0,50.0,27.0,2026-06-01,Monday,01JUN26
,Lidl Protein Drink,1.4,299.59999999999997,49.0,0.0,24.359999999999996,0.84,2026-06-01,Monday,01JUN26
,Honey (Tbsp),10.0,640,0.0,0.0,170.0,0.0,2026-06-01,Monday,01JUN26
,chinese ,0.75,1074.75,45.75,3.0,71.25,81.0,2026-06-01,Monday,01JUN26
,Light Milk (100ml),5.0,235,17.5,0.0,24.5,7.5,2026-06-03,Wednesday,01JUN26
,White Wrap,2.0,360,12.0,4.0,56.0,8.0,2026-06-03,Wednesday,01JUN26
,Mocha Beans Cajun Chicken Wrap,1.0,520,35.0,3.0,45.0,20.0,2026-06-03,Wednesday,01JUN26
,Airport Sandwich/Wrap Averaged,1.0,500,23.0,3.1,35.0,24.0,2026-06-03,Wednesday,01JUN26
,White Wrap,4.0,720,24.0,8.0,112.0,16.0,2026-06-10,Wednesday,08JUN26
,30% Reduced Fat Cheese (100g),1.0,315,27.3,0.0,2.7,21.7,2026-06-10,Wednesday,08JUN26
,Tayto Bag,1.0,258,2.5,2.0,23.0,17.1,2026-06-10,Wednesday,08JUN26
,PurePower Mango Chicken Curry,1.0,484,38.0,2.0,48.4,11.4,2026-06-10,Wednesday,08JUN26
,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-06-11,Thursday,08JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-11,Thursday,08JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-11,Thursday,08JUN26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-06-11,Thursday,08JUN26
,Milbona Protein Coffee,1.0,123,19.3,0.0,10.5,0.3,2026-06-11,Thursday,08JUN26
,Aldi Meat Feast Pizza,1.0,782,38.6,12.0,90.8,26.8,2026-06-11,Thursday,08JUN26
,Full Fat Milk (100ml),10.0,660,35.0,0.0,51.0,35.0,2026-06-11,Thursday,08JUN26
17:30:00,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-06-12,Friday,08JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-12,Friday,08JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-12,Friday,08JUN26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-06-12,Friday,08JUN26
,Milbona Protein Coffee,1.0,123,19.3,0.0,10.5,0.3,2026-06-12,Friday,08JUN26
13:00:00,"Chicken, Stuffing, and Potatoes",1.0,650,45.0,5.0,70.0,12.0,2026-06-12,Friday,08JUN26
15:00:00,Green Apple,1.0,95,0.0,4.0,25.0,0.0,2026-06-12,Friday,08JUN26
20:00:00,Protein Bar,2.0,422,42.0,0.0,40.0,20.0,2026-06-12,Friday,08JUN26
,Striploin Steak (100g),1.6,320,33.6,0.0,0.0,20.8,2026-06-12,Friday,08JUN26
,Fried Egg (no oil),2.0,180,12.6,0.0,0.6,14.0,2026-06-12,Friday,08JUN26
,Milbona Protein Coffee,1.0,123,19.3,0.0,10.5,0.3,2026-06-13,Saturday,08JUN26
,Salmon Darne (100g),1.2,242.39999999999998,21.84,0.0,2.76,15.96,2026-06-13,Saturday,08JUN26
,Lidl Protein Bar,1.0,166,22.5,0.0,11.7,4.8,2026-06-13,Saturday,08JUN26
,Dunnes Spring Box Sushi,0.4,459.20000000000005,17.6,4.0,65.60000000000001,14.4,2026-06-14,Sunday,08JUN26
,Dunnes Prawn Avalanche Sushi,0.5,238,5.5,2.0,30.5,10.5,2026-06-14,Sunday,08JUN26
,Green Apple,1.4,133,0.0,5.6,35.0,0.0,2026-06-14,Sunday,08JUN26
,Milbona Protein Coffee,1.0,123,19.3,0.0,10.5,0.3,2026-06-14,Sunday,08JUN26
,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-06-14,Sunday,08JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-14,Sunday,08JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-14,Sunday,08JUN26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-06-14,Sunday,08JUN26
,Light Milk (100ml),1.3,61.1,4.55,0.0,6.370000000000001,1.9500000000000002,2026-06-14,Sunday,08JUN26
,Lidl Protein Bar,1.0,166,22.5,0.0,11.7,4.8,2026-06-14,Sunday,08JUN26
,Walnuts,10.0,65.4,1.5,0.0,1.4000000000000001,6.5,2026-06-14,Sunday,08JUN26
,Salmon Darne (100g),1.2,242.39999999999998,21.84,0.0,2.76,15.96,2026-06-14,Sunday,08JUN26
,Fried Egg (no oil),2.0,180,12.6,0.0,0.6,14.0,2026-06-15,Monday,15JUN26
,Striploin Steak (100g),1.6,320,33.6,0.0,0.0,20.8,2026-06-15,Monday,15JUN26
,White Wrap,10.0,1800,60.0,20.0,280.0,40.0,2026-06-15,Monday,15JUN26
,Honey (Tbsp),10.0,640,0.0,0.0,170.0,0.0,2026-06-15,Monday,15JUN26
12:00:00,"Chargrilled Chicken, Peppers, Brocolli Salad",1.0,500,40.0,5.0,15.0,17.0,2026-06-16,Tuesday,15JUN26
,Veg Soup (SAP),0.8,160,4.800000000000001,4.0,26.400000000000002,4.800000000000001,2026-06-16,Tuesday,15JUN26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-16,Tuesday,15JUN26
15:15:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-16,Tuesday,15JUN26
17:15:00,Oats,40.0,168.79999999999998,3.4799999999999995,4.640000000000001,17.88,1.6,2026-06-16,Tuesday,15JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-16,Tuesday,15JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-16,Tuesday,15JUN26
,Chia Seeds,15.0,64.05,2.895,4.905,1.305,4.2,2026-06-16,Tuesday,15JUN26
,Light Milk (100ml),1.3,61.1,4.55,0.0,6.370000000000001,1.9500000000000002,2026-06-16,Tuesday,15JUN26
19:30:00,Striploin Steak (100g),1.6,320,33.6,0.0,0.0,20.8,2026-06-16,Tuesday,15JUN26
,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-06-16,Tuesday,15JUN26
06:45:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-17,Wednesday,15JUN26
,White Bread (Slice),1.0,90,3.0,1.0,15.0,1.0,2026-06-17,Wednesday,15JUN26
,Honey (Tbsp),1.0,64,0.0,0.0,17.0,0.0,2026-06-17,Wednesday,15JUN26
09:00:00,Oats,45.0,189.89999999999998,3.9149999999999996,5.220000000000001,20.115000000000002,1.8,2026-06-17,Wednesday,15JUN26
,Greek Yoghurt 0%,165.0,84.15,29.865,0.0,5.28,0.0,2026-06-17,Wednesday,15JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-17,Wednesday,15JUN26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-06-17,Wednesday,15JUN26
,Light Milk (100ml),1.4,65.8,4.8999999999999995,0.0,6.86,2.0999999999999996,2026-06-17,Wednesday,15JUN26
12:00:00,Butter Chicken Naan,2.0,1100,90.0,10.0,90.0,50.0,2026-06-17,Wednesday,15JUN26
15:55:00,Green Apple,1.0,95,0.0,4.0,25.0,0.0,2026-06-17,Wednesday,15JUN26
20:30:00,Striploin Steak (100g),1.6,320,33.6,0.0,0.0,20.8,2026-06-17,Wednesday,15JUN26
,Egg (Hardboiled),1.0,80,6.5,0.0,1.0,5.0,2026-06-17,Wednesday,15JUN26
,Turkey Bolognese GF Pasta,1.0,600,32.0,5.0,65.0,12.0,2026-06-18,Thursday,15JUN26
,Oats,45.0,189.89999999999998,3.9149999999999996,5.220000000000001,20.115000000000002,1.8,2026-06-18,Thursday,15JUN26
,Greek Yoghurt 0%,165.0,84.15,29.865,0.0,5.28,0.0,2026-06-18,Thursday,15JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-18,Thursday,15JUN26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-06-18,Thursday,15JUN26
,Light Milk (100ml),1.4,65.8,4.8999999999999995,0.0,6.86,2.0999999999999996,2026-06-18,Thursday,15JUN26
,Fried Egg (no oil),4.0,360,25.2,0.0,1.2,28.0,2026-06-19,Friday,15JUN26
,White Bread (Slice),2.0,180,6.0,2.0,30.0,2.0,2026-06-19,Friday,15JUN26
,Brioche Bun,2.0,386,11.8,3.6,60.0,10.2,2026-06-19,Friday,15JUN26
,Slice Ham,2.0,48,8.0,0.0,1.0,1.4,2026-06-19,Friday,15JUN26
,Reduced Fat Cheese (30g),1.0,95,8.2,0.0,0.8,6.5,2026-06-19,Friday,15JUN26
,Oats,20.0,84.39999999999999,1.7399999999999998,2.3200000000000003,8.94,0.8,2026-06-19,Friday,15JUN26
,Greek Yoghurt 0%,75.0,38.25,13.575,0.0,2.4,0.0,2026-06-19,Friday,15JUN26
,Protein Powder,22.5,102.6,19.8,0.0,1.98,1.71,2026-06-19,Friday,15JUN26
,Chia Seeds,12.5,53.37499999999999,2.4125,4.0875,1.0875,3.5000000000000004,2026-06-19,Friday,15JUN26
,Light Milk (100ml),0.7,32.9,2.4499999999999997,0.0,3.43,1.0499999999999998,2026-06-19,Friday,15JUN26
,Oats,45.0,189.89999999999998,3.9149999999999996,5.220000000000001,20.115000000000002,1.8,2026-06-19,Friday,15JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-19,Friday,15JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-19,Friday,15JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-19,Friday,15JUN26
,Light Milk (100ml),1.4,65.8,4.8999999999999995,0.0,6.86,2.0999999999999996,2026-06-19,Friday,15JUN26
,Milbona Protein Coffee,1.0,123,19.3,0.0,10.5,0.3,2026-06-21,Sunday,15JUN26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-21,Sunday,15JUN26
,Oats,45.0,189.89999999999998,3.9149999999999996,5.220000000000001,20.115000000000002,1.8,2026-06-21,Sunday,15JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-21,Sunday,15JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-21,Sunday,15JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-21,Sunday,15JUN26
,Light Milk (100ml),1.4,65.8,4.8999999999999995,0.0,6.86,2.0999999999999996,2026-06-21,Sunday,15JUN26
,Fried Egg (no oil),5.0,450,31.5,0.0,1.5,35.0,2026-06-21,Sunday,15JUN26
,Walnuts,25.0,163.5,3.75,0.0,3.5000000000000004,16.25,2026-06-21,Sunday,15JUN26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-06-21,Sunday,15JUN26
,Oats,45.0,189.89999999999998,3.9149999999999996,5.220000000000001,20.115000000000002,1.8,2026-06-22,Monday,22JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-22,Monday,22JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-22,Monday,22JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-22,Monday,22JUN26
,Light Milk (100ml),1.4,65.8,4.8999999999999995,0.0,6.86,2.0999999999999996,2026-06-22,Monday,22JUN26
,Lidl Protein Bar,1.0,166,22.5,0.0,11.7,4.8,2026-06-22,Monday,22JUN26
,Grainne's Bakery Jam Doughnut (60g),1.0,201,3.4,1.0,28.7,7.9,2026-06-22,Monday,22JUN26
,Chilli Lemon Prawns (100g),0.65,145.6,9.555,0.065,0.7150000000000001,11.245000000000001,2026-06-22,Monday,22JUN26
,Lidl Sushi (100g),0.95,138.7,4.085,0.855,22.799999999999997,3.135,2026-06-22,Monday,22JUN26
,Pineapple (100g),2.5,125,1.25,2.5,32.5,0.25,2026-06-22,Monday,22JUN26
,Fried Egg (no oil),4.0,360,25.2,0.0,1.2,28.0,2026-06-22,Monday,22JUN26
08:30:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-06-23,Tuesday,22JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-23,Tuesday,22JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-23,Tuesday,22JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-23,Tuesday,22JUN26
,Light Milk (100ml),0.7,32.9,2.4499999999999997,0.0,3.43,1.0499999999999998,2026-06-23,Tuesday,22JUN26
12:15:00,Chicken Schnitzel with Potatoes,1.0,600,40.0,4.0,58.0,20.0,2026-06-23,Tuesday,22JUN26
,Veg Soup (SAP),1.0,200,6.0,5.0,33.0,6.0,2026-06-23,Tuesday,22JUN26
,Focaccia with Whipped Honey & Chilli Butter,1.0,200,5.0,1.0,28.0,8.0,2026-06-23,Tuesday,22JUN26
14:45:00,Mixed Chicken,110.0,176,25.080000000000002,0.0,0.0,6.16,2026-06-23,Tuesday,22JUN26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-23,Tuesday,22JUN26
17:30:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-23,Tuesday,22JUN26
,Walnuts,20.0,130.8,3.0,0.0,2.8000000000000003,13.0,2026-06-23,Tuesday,22JUN26
,Lidl Protein Bar,1.0,166,22.5,0.0,11.7,4.8,2026-06-23,Tuesday,22JUN26
09:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-06-24,Wednesday,22JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-24,Wednesday,22JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-24,Wednesday,22JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-24,Wednesday,22JUN26
,Light Milk (100ml),0.7,32.9,2.4499999999999997,0.0,3.43,1.0499999999999998,2026-06-24,Wednesday,22JUN26
,Walnuts,5.0,32.7,0.75,0.0,0.7000000000000001,3.25,2026-06-24,Wednesday,22JUN26
12:00:00,Chicken Schnitzel with Potatoes,1.0,600,40.0,4.0,58.0,20.0,2026-06-24,Wednesday,22JUN26
,Veg Soup (SAP),1.0,200,6.0,5.0,33.0,6.0,2026-06-24,Wednesday,22JUN26
,Focaccia with Whipped Honey & Chilli Butter,1.0,200,5.0,1.0,28.0,8.0,2026-06-24,Wednesday,22JUN26
14:30:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-24,Wednesday,22JUN26
,Mixed Chicken,50.0,80,11.4,0.0,0.0,2.8000000000000003,2026-06-24,Wednesday,22JUN26
17:00:00,Lidl Protein Bar,1.0,166,22.5,0.0,11.7,4.8,2026-06-24,Wednesday,22JUN26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-24,Wednesday,22JUN26
18:30:00,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-06-24,Wednesday,22JUN26
09:30:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-06-25,Thursday,22JUN26
,Greek Yoghurt 0%,150.0,76.5,27.15,0.0,4.8,0.0,2026-06-25,Thursday,22JUN26
,Protein Powder,45.0,205.2,39.6,0.0,3.96,3.42,2026-06-25,Thursday,22JUN26
,Chia Seeds,25.0,106.74999999999999,4.825,8.175,2.175,7.000000000000001,2026-06-25,Thursday,22JUN26
,Light Milk (100ml),0.7,32.9,2.4499999999999997,0.0,3.43,1.0499999999999998,2026-06-25,Thursday,22JUN26
,Walnuts,10.0,65.4,1.5,0.0,1.4000000000000001,6.5,2026-06-25,Thursday,22JUN26
12:00:00,Fried Egg (no oil),5.0,450,31.5,0.0,1.5,35.0,2026-06-25,Thursday,22JUN26
,Microwaveable Rice 250g packet,0.5,189,4.3,2.8,35.0,0.0,2026-06-25,Thursday,22JUN26
,Walnuts,10.0,65.4,1.5,0.0,1.4000000000000001,6.5,2026-06-25,Thursday,22JUN26
15:30:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-06-25,Thursday,22JUN26
,Microwaveable Rice 250g packet,0.5,189,4.3,2.8,35.0,0.0,2026-06-25,Thursday,22JUN26
,Energise Sport,1.0,140,0.0,0.0,33.0,0.0,2026-06-25,Thursday,22JUN26
